"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-9", "3828", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3829", "SYSTEM", "Field Read", " context=Reader:4, d"
"Thread-9", "3830", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-8", "3831", "SYSTEM", "Method Call", " caller=Reader:4#run:4, target=Database:1#request_read:13"
"Thread-8", "3832", "SYSTEM", "Method Entered", " "
"Thread-8", "3833", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3834", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3835", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-9", "3836", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-9", "3837", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3838", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3839", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3840", "SYSTEM", "Field Read", " context=Database:1, w"
"Thread-9", "3841", "SYSTEM", "Method Exit", " returner=Database:1#done_read:9, value=<void>"
"Thread-7", "3842", "SYSTEM", "Field Read", " context=Database:1, ww"
"Thread-9", "3843", "SYSTEM", "Method Returned", " "
"Thread-9", "3844", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3845", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3846", "SYSTEM", "Variable Write", " context=Reader:5#run:5, i=2"
"Thread-9", "3847", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3848", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-9", "3849", "SYSTEM", "Field Read", " context=Reader:5, d"
"Thread-7", "3850", "SYSTEM", "Field Write", " context=Database:1, r=2"
"Thread-9", "3851", "SYSTEM", "Method Call", " caller=Reader:5#run:5, target=Database:1#request_read:14"
"Thread-9", "3852", "SYSTEM", "Method Entered", " "
"Thread-9", "3853", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3854", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3855", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-7", "3856", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3857", "SYSTEM", "Field Read", " context=Database, s1"
"Thread-7", "3858", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3859", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-7", "3860", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3861", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3862", "SYSTEM", "Method Exit", " returner=Database:1#request_read:11, value=<void>"
"Thread-7", "3863", "SYSTEM", "Method Returned", " "
"Thread-7", "3864", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3865", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-7", "3866", "SYSTEM", "Field Read", " context=Reader:3, d"
"Thread-5", "3867", "SYSTEM", "Field Write", " context=Database:1, r=1"
"Thread-7", "3868", "SYSTEM", "Method Call", " caller=Reader:3#run:3, target=Database:1#read:11"
"Thread-7", "3869", "SYSTEM", "Method Entered", " "
"Thread-7", "3870", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3871", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3872", "SYSTEM", "Field Read", " context=Database:1, data"
"Thread-5", "3873", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-7", "3874", "SYSTEM", "Variable Write", " context=Database:1#read:11, result=55555"
"Thread-7", "3875", "SYSTEM", "Method Exit", " returner=Database:1#read:11, value=55555"
"Thread-5", "3876", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3877", "SYSTEM", "Method Returned", " "
"Thread-7", "3878", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3879", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-6", "3880", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3881", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "3882", "SYSTEM", "Field Read", " context=Database:1, w"
"Thread-5", "3883", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "3884", "SYSTEM", "Field Read", " context=Database:1, ww"
"Thread-5", "3885", "SYSTEM", "Method Exit", " returner=Database:1#done_read:10, value=<void>"
"Thread-7", "3886", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "3887", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3888", "SYSTEM", "Method Returned", " "
"Thread-5", "3889", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3890", "SYSTEM", "Field Read", " context=Reader:3, d"
"Thread-6", "3891", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-5", "3892", "SYSTEM", "Variable Write", " context=Reader:1#run:1, i=2"
"Thread-5", "3893", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3894", "SYSTEM", "Method Call", " caller=Reader:3#run:3, target=Database:1#done_read:11"
"Thread-7", "3895", "SYSTEM", "Method Entered", " "
"Thread-7", "3896", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "3897", "SYSTEM", "Field Write", " context=Database:1, r=2"
"Thread-5", "3898", "SYSTEM", "Field Read", " context=Reader:1, d"
"Thread-7", "3899", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-6", "3900", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3901", "SYSTEM", "Method Call", " caller=Reader:1#run:1, target=Database:1#request_read:15"
"Thread-5", "3902", "SYSTEM", "Method Entered", " "
"Thread-5", "3903", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "3904", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3905", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-6", "3906", "SYSTEM", "Field Read", " context=Database, s1"
"Thread-6", "3907", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "3908", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-6", "3909", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3910", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "3911", "SYSTEM", "Method Exit", " returner=Database:1#request_read:12, value=<void>"
"Thread-8", "3912", "SYSTEM", "Field Read", " context=Database:1, w"
"Thread-6", "3913", "SYSTEM", "Method Returned", " "
"Thread-6", "3914", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3915", "SYSTEM", "Field Read", " context=Database:1, ww"
"Thread-6", "3916", "SYSTEM", "Field Read", " context=Reader:2, d"
"Thread-8", "3917", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "3918", "SYSTEM", "Method Call", " caller=Reader:2#run:2, target=Database:1#read:12"
"Thread-6", "3919", "SYSTEM", "Method Entered", " "
"Thread-6", "3920", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3921", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-6", "3922", "SYSTEM", "Field Read", " context=Database:1, data"
"Thread-8", "3923", "SYSTEM", "Field Write", " context=Database:1, r=3"
"Thread-6", "3924", "SYSTEM", "Variable Write", " context=Database:1#read:12, result=55555"
"Thread-6", "3925", "SYSTEM", "Method Exit", " returner=Database:1#read:12, value=55555"
"Thread-8", "3926", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "3927", "SYSTEM", "Method Returned", " "
"Thread-6", "3928", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3929", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3930", "SYSTEM", "Field Read", " context=Database, s1"
"Thread-8", "3931", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3932", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-8", "3933", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3934", "SYSTEM", "Method Exit", " returner=Database:1#request_read:13, value=<void>"
"Thread-9", "3935", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3936", "SYSTEM", "Method Returned", " "
"Thread-8", "3937", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3938", "SYSTEM", "Field Read", " context=Database:1, w"
"Thread-6", "3939", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3940", "SYSTEM", "Field Read", " context=Reader:4, d"
"Thread-9", "3941", "SYSTEM", "Field Read", " context=Database:1, ww"
"Thread-6", "3942", "SYSTEM", "Field Read", " context=Reader:2, d"
"Thread-8", "3943", "SYSTEM", "Method Call", " caller=Reader:4#run:4, target=Database:1#read:13"
"Thread-8", "3944", "SYSTEM", "Method Entered", " "
"Thread-8", "3945", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3946", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "3947", "SYSTEM", "Method Call", " caller=Reader:2#run:2, target=Database:1#done_read:12"
"Thread-6", "3948", "SYSTEM", "Method Entered", " "
"Thread-6", "3949", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3950", "SYSTEM", "Field Read", " context=Database:1, data"
"Thread-9", "3951", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-6", "3952", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-8", "3953", "SYSTEM", "Variable Write", " context=Database:1#read:13, result=55555"
"Thread-8", "3954", "SYSTEM", "Method Exit", " returner=Database:1#read:13, value=55555"
"Thread-9", "3955", "SYSTEM", "Field Write", " context=Database:1, r=4"
"Thread-8", "3956", "SYSTEM", "Method Returned", " "
"Thread-8", "3957", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3958", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3959", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3960", "SYSTEM", "Field Read", " context=Database, s1"
"Thread-9", "3961", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3962", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-9", "3963", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3964", "SYSTEM", "Method Exit", " returner=Database:1#request_read:14, value=<void>"
"Thread-7", "3965", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3966", "SYSTEM", "Method Returned", " "
"Thread-9", "3967", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3968", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-8", "3969", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3970", "SYSTEM", "Field Read", " context=Reader:5, d"
"Thread-7", "3971", "SYSTEM", "Field Write", " context=Database:1, r=3"
"Thread-8", "3972", "SYSTEM", "Field Read", " context=Reader:4, d"
"Thread-9", "3973", "SYSTEM", "Method Call", " caller=Reader:5#run:5, target=Database:1#read:14"
"Thread-9", "3974", "SYSTEM", "Method Entered", " "
"Thread-9", "3975", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3976", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "3977", "SYSTEM", "Method Call", " caller=Reader:4#run:4, target=Database:1#done_read:13"
"Thread-8", "3978", "SYSTEM", "Method Entered", " "
"Thread-8", "3979", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3980", "SYSTEM", "Field Read", " context=Database:1, data"
"Thread-7", "3981", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-8", "3982", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-9", "3983", "SYSTEM", "Variable Write", " context=Database:1#read:14, result=55555"
"Thread-9", "3984", "SYSTEM", "Method Exit", " returner=Database:1#read:14, value=55555"
"Thread-7", "3985", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3986", "SYSTEM", "Method Returned", " "
"Thread-9", "3987", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3988", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-7", "3989", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3990", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "3991", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3992", "SYSTEM", "Field Read", " context=Database:1, w"
"Thread-7", "3993", "SYSTEM", "Method Exit", " returner=Database:1#done_read:11, value=<void>"
"Thread-7", "3994", "SYSTEM", "Method Returned", " "
"Thread-7", "3995", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "3996", "SYSTEM", "Field Read", " context=Database:1, ww"
"Thread-7", "3997", "SYSTEM", "Variable Write", " context=Reader:3#run:3, i=3"
"Thread-7", "3998", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "3999", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "4000", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "4001", "SYSTEM", "Field Read", " context=Reader:3, d"
"Thread-9", "4002", "SYSTEM", "Field Read", " context=Reader:5, d"
"Thread-5", "4003", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-7", "4004", "SYSTEM", "Method Call", " caller=Reader:3#run:3, target=Database:1#request_read:16"
"Thread-7", "4005", "SYSTEM", "Method Entered", " "
"Thread-7", "4006", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "4007", "SYSTEM", "Method Call", " caller=Reader:5#run:5, target=Database:1#done_read:14"
"Thread-9", "4008", "SYSTEM", "Method Entered", " "
"Thread-9", "4009", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "4010", "SYSTEM", "Field Write", " context=Database:1, r=4"
"Thread-7", "4011", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-9", "4012", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-5", "4013", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "4014", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "4015", "SYSTEM", "Field Read", " context=Database, s1"
"Thread-5", "4016", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "4017", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-5", "4018", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "4019", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "4020", "SYSTEM", "Method Exit", " returner=Database:1#request_read:15, value=<void>"
"Thread-6", "4021", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-5", "4022", "SYSTEM", "Method Returned", " "
"Thread-5", "4023", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "4024", "SYSTEM", "Field Write", " context=Database:1, r=3"
"Thread-5", "4025", "SYSTEM", "Field Read", " context=Reader:1, d"
"Thread-6", "4026", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "4027", "SYSTEM", "Method Call", " caller=Reader:1#run:1, target=Database:1#read:15"
"Thread-5", "4028", "SYSTEM", "Method Entered", " "
"Thread-5", "4029", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "4030", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-5", "4031", "SYSTEM", "Field Read", " context=Database:1, data"
"Thread-6", "4032", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "4033", "SYSTEM", "Variable Write", " context=Database:1#read:15, result=55555"
"Thread-5", "4034", "SYSTEM", "Method Exit", " returner=Database:1#read:15, value=55555"
"Thread-6", "4035", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-5", "4036", "SYSTEM", "Method Returned", " "
"Thread-5", "4037", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "4038", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "4039", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "4040", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "4041", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-6", "4042", "SYSTEM", "Method Exit", " returner=Database:1#done_read:12, value=<void>"
"Thread-8", "4043", "SYSTEM", "Field Write", " context=Database:1, r=2"
"Thread-6", "4044", "SYSTEM", "Method Returned", " "
"Thread-6", "4045", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "4046", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "4047", "SYSTEM", "Variable Write", " context=Reader:2#run:2, i=3"
"Thread-6", "4048", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "4049", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-5", "4050", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "4051", "SYSTEM", "Field Read", " context=Reader:2, d"
"Thread-8", "4052", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "4053", "SYSTEM", "Field Read", " context=Reader:1, d"
"Thread-6", "4054", "SYSTEM", "Method Call", " caller=Reader:2#run:2, target=Database:1#request_read:17"
"Thread-6", "4055", "SYSTEM", "Method Entered", " "
"Thread-6", "4056", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "4057", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-5", "4058", "SYSTEM", "Method Call", " caller=Reader:1#run:1, target=Database:1#done_read:15"
"Thread-5", "4059", "SYSTEM", "Method Entered", " "
"Thread-5", "4060", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-6", "4061", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-8", "4062", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "4063", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-5", "4064", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-8", "4065", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "4066", "SYSTEM", "Field Read", " context=Database:1, w"
"Thread-8", "4067", "SYSTEM", "Method Exit", " returner=Database:1#done_read:13, value=<void>"
"Thread-7", "4068", "SYSTEM", "Field Read", " context=Database:1, ww"
"Thread-8", "4069", "SYSTEM", "Method Returned", " "
"Thread-8", "4070", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "4071", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "4072", "SYSTEM", "Variable Write", " context=Reader:4#run:4, i=3"
"Thread-8", "4073", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "4074", "SYSTEM", "Field Read", " context=Database:1, r"
"Thread-8", "4075", "SYSTEM", "Field Read", " context=Reader:4, d"
"Thread-7", "4076", "SYSTEM", "Field Write", " context=Database:1, r=3"
"Thread-8", "4077", "SYSTEM", "Method Call", " caller=Reader:4#run:4, target=Database:1#request_read:18"
"Thread-8", "4078", "SYSTEM", "Method Entered", " "
"Thread-8", "4079", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "4080", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-8", "4081", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-7", "4082", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "4083", "SYSTEM", "Field Read", " context=Database, s1"
"Thread-7", "4084", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "4085", "SYSTEM", "Field Read", " context=Database, s3"
"Thread-7", "4086", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-9", "4087", "SYSTEM", "Line Step", " <source unavailable>"
"Thread-7", "4088", "SYSTEM", "Method Exit", " returner=Database:1#request_read:16, value=<void>"
